trans_id,lang,translation
市の原,en,Ichinoharu
市の原,ko,이치노하루
市の原,zh-cn,市之原
市の原,zh-tw,市之原
春木川,en,Harukigawa
春木川,ko,하루키가와
春木川,zh-cn,春木川
春木川,zh-tw,春木川
一条,ja,一条
一条,ja-Hrkt,いちじょう
一条,en,Ichijo
一条,ko,이치조
一条,zh-cn,一条
一条,zh-tw,一條
綱井,ja,綱井
綱井,ja-Hrkt,つない
綱井,en,Tsunai
綱井,ko,쓰나이
綱井,zh-cn,纲井
綱井,zh-tw,綱井
大手前,ja,大手前
大手前,ja-Hrkt,おおてまえ
笹川,ja,笹川
笹川,ja-Hrkt,ささがわ
笹川,en,Sasagawa
笹川,ko,사사가와
笹川,zh-cn,笹川
笹川,zh-tw,笹川
池の内,en,Ikenouchi
池の内,ko,이케노우치
池の内,zh-cn,池之内
池の内,zh-tw,池之內
亀川古市,ja,亀川古市
亀川古市,ja-Hrkt,ふるいち
亀川古市,en,Kamegawa Furuichi(To Oita Airport)
亀川古市,ko,가메가와후루이치(오이타 공항)
亀川古市,zh-cn,龟川古市(大分机场)
亀川古市,zh-tw,龜川古市(大分機場)
県庁前,ja,県庁前
県庁前,ja-Hrkt,けんちょうまえ
県庁前,en,Kencho Mae (Prefectural Office)
県庁前,ko,켄초마에 [오이타]
県庁前,zh-cn,县厅前［大分］
県庁前,zh-tw,縣廳前［大分］
地獄原・ひょうたん温泉,ja,地獄原・ひょうたん温泉
地獄原・ひょうたん温泉,ja-Hrkt,じごくばる
地獄原・ひょうたん温泉,en,Jigokubaru/Hyotan Onsen
地獄原・ひょうたん温泉,ko,지고쿠바루
地獄原・ひょうたん温泉,zh-cn,地狱原、葫芦温泉
地獄原・ひょうたん温泉,zh-tw,地獄原、葫蘆溫泉
豊町,ja,豊町
豊町,ja-Hrkt,ゆたかまち
豊町,en,Yutakamachi
豊町,ko,유타카마치
豊町,zh-cn,丰町
豊町,zh-tw,豐町
緑町,en,Midorimachi
緑町,ko,미도리마치
緑町,zh-cn,绿町
緑町,zh-tw,綠町
大山入口,ja,大山入口
大山入口,ja-Hrkt,おおやまいりぐち
南生石,en,Minami Ikushi
南生石,ko,미나미이쿠시
南生石,zh-cn,南生石
南生石,zh-tw,南生石
下坂本,en,Shimo Sakamoto
下坂本,ko,시모사카모토
下坂本,zh-cn,下坂本
下坂本,zh-tw,下坂本
長水入口,en,Chosui Iriguchi
長水入口,ko,조스이이리구치
長水入口,zh-cn,长水入口
長水入口,zh-tw,長水入口
パークプレイス大分,en,Park Place Oita
パークプレイス大分,ko,파크플레이스 오이타
パークプレイス大分,zh-cn,公園廣場大分
パークプレイス大分,zh-tw,公园广场大分
佐伯コスモタウン,ja,佐伯コスモタウン
佐伯コスモタウン,ja-Hrkt,こすもたうん
佐伯コスモタウン,en,Saiki Cosmo Town Mae
佐伯コスモタウン,ko,사이키 코스모타운마에
佐伯コスモタウン,zh-cn,佐伯科斯莫城前
佐伯コスモタウン,zh-tw,佐伯ＣＯＳＭＯ　ＴＯＷＮ前
上神田,en,Kami Kanda
上神田,ko,가미칸다
上神田,zh-cn,上神田
上神田,zh-tw,上神田
室屋,ja,室屋
室屋,ja-Hrkt,むろや
室屋,en,Muroya
室屋,ko,무로야
室屋,zh-cn,室屋
室屋,zh-tw,室屋
祇園,en,Gion
祇園,ko,기온
祇園,zh-cn,祗园
祇園,zh-tw,祗園
金谷迫,ja,金谷迫
金谷迫,ja-Hrkt,かなやさこ
金谷迫,en,Kanayasako
金谷迫,ko,가나야사코
金谷迫,zh-cn,金谷迫
金谷迫,zh-tw,金谷迫
治郎丸,en,Jiromaru
治郎丸,ko,지로마루
治郎丸,zh-cn,治郎丸
治郎丸,zh-tw,治郎丸
上春日町,en,Kami Kasugamachi
上春日町,ko,가미카스가마치
上春日町,zh-cn,上春日町
上春日町,zh-tw,上春日町
日赤病院入口,ja,日赤病院入口
日赤病院入口,ja-Hrkt,にっせきびょういんいりぐち
日赤病院入口,en,Nisseki Byoin Iriguchi
日赤病院入口,ko,닛세키뵤인이리구치
日赤病院入口,zh-cn,日赤医院入口
日赤病院入口,zh-tw,日赤醫院入口
志手南,ja,志手南
志手南,ja-Hrkt,してみなみ
志手南,en,Shite Minami
志手南,ko,시테미나미
志手南,zh-cn,志手南
志手南,zh-tw,志手南
弁天１丁目,en,Benten 1 Chome
弁天１丁目,ko,벤텐잇초메
弁天１丁目,zh-cn,弁天１丁目
弁天１丁目,zh-tw,弁天１丁目
臼杵インター,ja,臼杵インター
臼杵インター,ja-Hrkt,うすきいんたー
吉弘神社前,ja,吉弘神社前
吉弘神社前,ja-Hrkt,よしひろじんじゃまえ
コスモタウン,ja,コスモタウン
コスモタウン,ja-Hrkt,こすもたうん
関の江大交車庫前,ja,関の江大交車庫前
関の江大交車庫前,ja-Hrkt,せきのえだいこうしゃこまえ
実相寺,en,Jissoji
実相寺,ko,짓소지
実相寺,zh-cn,实相寺
実相寺,zh-tw,實相寺
大分キヤノン前,ja,大分キヤノン前
大分キヤノン前,ja-Hrkt,おおいたきやのんまえ
大分キヤノン前,en,Oita Canon Mae
大分キヤノン前,ko,오이타캬논마에
大分キヤノン前,zh-cn,大分佳能前
大分キヤノン前,zh-tw,大分佳能前
大山入口,en,Oyama Iriguchi
大山入口,ko,오야마이리구치
大山入口,zh-cn,大山入口
大山入口,zh-tw,大山入口
つつじヶ丘団地前,en,Tsutsujigaoka Danchi Mae
つつじヶ丘団地前,ko,쓰쓰지가오카단치마에
つつじヶ丘団地前,zh-cn,踯躅丘团地前
つつじヶ丘団地前,zh-tw,躑躅丘團地前
臼杵インター,en,Usuki Inter
臼杵インター,ko,우스키 인터
臼杵インター,zh-cn,臼杵交流道
臼杵インター,zh-tw,臼杵交流道
国東市民病院前,en,Kunisaki Shimin Byoin Mae
国東市民病院前,ko,구니사키시민뵤인마에
国東市民病院前,zh-cn,国东市民医院前
国東市民病院前,zh-tw,國東市民醫院前
八条,en,Hachijo
八条,ko,하치조
八条,zh-cn,八条
八条,zh-tw,八條
糸原,en,Itoharu
糸原,ko,이토하루
糸原,zh-cn,糸原
糸原,zh-tw,糸原
高尾台２丁目,ja,高尾台２丁目
高尾台２丁目,ja-Hrkt,たかおだいにちょうめ
松屋寺入口,en,Shookuji Iriguchi
松屋寺入口,ko,쇼오쿠지이리구치
松屋寺入口,zh-cn,松屋寺入口
松屋寺入口,zh-tw,松屋寺入口
豊海入口,ja,豊海入口
豊海入口,ja-Hrkt,とよみいりぐち
豊海入口,en,Toyomi Iriguchi
豊海入口,ko,도요미이리구치
豊海入口,zh-cn,丰海入口
豊海入口,zh-tw,豐海入口
あおば公園前,en,Aoba Koen Mae
あおば公園前,ko,아오바코엔마에
あおば公園前,zh-cn,青叶公园前
あおば公園前,zh-tw,青葉公園前
据場,en,Sueba
据場,ko,스에바
据場,zh-cn,据场
据場,zh-tw,據場
一本松,ja,一本松
一本松,ja-Hrkt,いっぽんまつ
一本松,en,Ippommatsu
一本松,ko,잇폰마쓰
一本松,zh-cn,一本松
一本松,zh-tw,一本松
新別府,en,Shin Beppu
新別府,ko,신벳푸
新別府,zh-cn,新别府
新別府,zh-tw,新別府
王子,en,Oji
王子,ko,오지
王子,zh-cn,王子
王子,zh-tw,王子
地獄原,ja,地獄原
地獄原,ja-Hrkt,じごくばる
特養柞原の里前,ja,特養柞原の里前
特養柞原の里前,ja-Hrkt,とくよういすはらのさとまえ
特養柞原の里前,en,Tokuyo Isuhara no Sato Mae
特養柞原の里前,ko,도쿠요이스하라노사토마에
特養柞原の里前,zh-cn,特养柞原之里前
特養柞原の里前,zh-tw,特養柞原之里前
温水入口,en,Nukumi Iriguchi
温水入口,ko,누쿠미이리구치
温水入口,zh-cn,温水入口
温水入口,zh-tw,溫水入口
西大分駅前,ja,西大分駅前
西大分駅前,ja-Hrkt,にしおおいたえきまえ
魚町,ja,魚町
魚町,ja-Hrkt,うおまち
中央通り,ja,中央通り
中央通り,ja-Hrkt,ﾁｭｳｵｳﾄﾞｵﾘ
北中[大分市],ja,北中[大分市]
北中[大分市],ja-Hrkt,きたじゅう
関の江入口,ja,関の江入口
関の江入口,ja-Hrkt,せきのえいりぐち
宝泉寺,ja,宝泉寺
宝泉寺,ja-Hrkt,ほうせんじ
宝泉寺,en,Hosenji [Beppushi]
宝泉寺,ko,호센지 [벳푸시]
宝泉寺,zh-cn,宝泉寺［别府市］
宝泉寺,zh-tw,寶泉寺［別府市］
北中町南,ja,北中町南
北中町南,ja-Hrkt,きたじゅうまちみなみ
北中町南,en,Kitajumachi Minami
北中町南,ko,기타주마치미나미
北中町南,zh-cn,北中町南
北中町南,zh-tw,北中町南
志手,ja,志手
志手,ja-Hrkt,して
森山,ja,森山
森山,ja-Hrkt,もりやま
森山,en,Moriyama [Beppushi]
森山,ko,모리야마 [벳푸시]
森山,zh-cn,森山［别府市］
森山,zh-tw,森山［別府市］
田の浦,ja,田の浦
田の浦,ja-Hrkt,たのうら
田の浦,en,Tanoura
田の浦,ko,다노우라
田の浦,zh-cn,田之浦
田の浦,zh-tw,田之浦
下八幡,en,Shimo Yahata
下八幡,ko,시모야하타
下八幡,zh-cn,下八幡
下八幡,zh-tw,下八幡
APU,ja,APU
APU,ja-Hrkt,えーぴーゆー
にじが丘東公園前,en,Nijigaoka Higashi Koen Mae
にじが丘東公園前,ko,니지가오카히가시코엔마에
にじが丘東公園前,zh-cn,虹丘东公园前
にじが丘東公園前,zh-tw,虹丘東公園前
東生石,ja,東生石
東生石,ja-Hrkt,ひがしいくし
合同新聞社前,ja,合同新聞社前
合同新聞社前,ja-Hrkt,ごうどうしんぶんしゃまえ
合同新聞社前,en,Godo Shimbunsha Mae
合同新聞社前,ko,고도신분샤마에
合同新聞社前,zh-cn,合同新闻社前
合同新聞社前,zh-tw,合同新聞社前
王子南町,en,Oji Minamimachi
王子南町,ko,오지미나미마치
王子南町,zh-cn,王子南町
王子南町,zh-tw,王子南町
辻間団地入口,ja,辻間団地入口
辻間団地入口,ja-Hrkt,つじまだんちいりぐち
杵築インター,en,Kitsuki Inter Change
杵築インター,ko,기쓰키 인터체인지
杵築インター,zh-cn,杵筑交流道
杵築インター,zh-tw,杵築交流道
天村,en,Amamura
天村,ko,아마무라
天村,zh-cn,天村
天村,zh-tw,天村
吉弘神社前,en,Yoshihiro Jinja Mae
吉弘神社前,ko,요시히로진자마에
吉弘神社前,zh-cn,吉弘神社前
吉弘神社前,zh-tw,吉弘神社前
胡麻ヶ坂,en,Gomagasaka
胡麻ヶ坂,ko,고마가사카
胡麻ヶ坂,zh-cn,胡麻坂
胡麻ヶ坂,zh-tw,胡麻坂
上村,ja,上村
上村,ja-Hrkt,うわむら
上村,en,Uwamura [Oitashi]
上村,ko,우와무라 [오이타시]
上村,zh-cn,上村［大分市］
上村,zh-tw,上村［大分市］
王子中町,en,Oji Nakamachi
王子中町,ko,오지나카마치
王子中町,zh-cn,王子中町
王子中町,zh-tw,王子中町
黒津崎,ja,黒津崎
黒津崎,ja-Hrkt,くろつざき
高砂町,ja,高砂町
高砂町,ja-Hrkt,たかさごまち
団地東区,ja,団地東区
団地東区,ja-Hrkt,だんちひがしく
団地東区,en,Danchi Higashiku
団地東区,ko,단치히가시쿠
団地東区,zh-cn,团地东区
団地東区,zh-tw,團地東區
水家,ja,水家
水家,ja-Hrkt,みずけ
西大分駅前,en,Nishi Oita Eki Mae
西大分駅前,ko,니시오이타에키마에
西大分駅前,zh-cn,西大分站前
西大分駅前,zh-tw,西大分站前
三河入口,ja,三河入口
三河入口,ja-Hrkt,みかわいりぐち
三河入口,en,Mikawa Iriguchi
三河入口,ko,미카와이리구치
三河入口,zh-cn,三河入口
三河入口,zh-tw,三河入口
富士見六丁目,en,Fujimi 6 Chome
富士見六丁目,ko,후지미로쿠초메
富士見六丁目,zh-cn,富士见六丁目
富士見六丁目,zh-tw,富士見六丁目
県立図書館前,en,Kenritsu Toshokan Mae
県立図書館前,ko,켄리쓰토쇼칸마에
県立図書館前,zh-cn,县立图书馆前
県立図書館前,zh-tw,縣立圖書館前
東生石,en,Higashi Ikushi
東生石,ko,히가시이쿠시
東生石,zh-cn,东生石
東生石,zh-tw,東生石
駅前本町,en,Ekimae Hommachi
駅前本町,ko,에키마에혼마치
駅前本町,zh-cn,站前本町
駅前本町,zh-tw,站前本町
大分市美術館,ja,大分市美術館
大分市美術館,ja-Hrkt,おおいたしびじゅつかん
南春日町,ja,南春日町
南春日町,ja-Hrkt,みなみかすがまち
南春日町,en,Minami Kasugamachi
南春日町,ko,미나미카스가마치
南春日町,zh-cn,南春日町
南春日町,zh-tw,南春日町
南糸原,en,Minami Itoharu
南糸原,ko,미나미이토하루
南糸原,zh-cn,南糸原
南糸原,zh-tw,南糸原
佐伯コスモタウン前,ja,佐伯コスモタウン前
佐伯コスモタウン前,ja-Hrkt,さいきこすもたうんまえ
富士見三丁目,en,Fujimi 3 Chome
富士見三丁目,ko,후지미산초메
富士見三丁目,zh-cn,富士见三丁目
富士見三丁目,zh-tw,富士見三丁目
富士紡社宅前,en,Fujibo Shataku Mae
富士紡社宅前,ko,후지보샤타쿠마에
富士紡社宅前,zh-cn,富士纺社宅前
富士紡社宅前,zh-tw,富士紡社宅前
辻間団地,en,Tsujima Danchi
辻間団地,ko,쓰지마단치
辻間団地,zh-cn,辻间团地
辻間団地,zh-tw,辻間團地
志手,en,Shite
志手,ko,시테
志手,zh-cn,志手
志手,zh-tw,志手
大分市役所前,ja,大分市役所前
大分市役所前,ja-Hrkt,おおいたしやくしょまえ
大分市役所前,en,Oita City Hall
大分市役所前,ko,오이타시야쿠쇼마에
大分市役所前,zh-cn,大分市役所前
大分市役所前,zh-tw,大分市役所前
国東,en,Kunisaki
国東,ko,구니사키
国東,zh-cn,国东
国東,zh-tw,國東
関の江大交車庫前,en,Sekinoe Daiko Shako Mae
関の江大交車庫前,ko,세키노에다이코샤코마에
関の江大交車庫前,zh-cn,关之江大交车库前
関の江大交車庫前,zh-tw,關之江大交車庫前
新大内,en,Shin Ouchi
新大内,ko,신오우치
新大内,zh-cn,新大内
新大内,zh-tw,新大內
高尾台２丁目,en,Takaodai 2 Chome
高尾台２丁目,ko,다카오다이니초메
高尾台２丁目,zh-cn,高尾台２丁目
高尾台２丁目,zh-tw,高尾台２丁目
田室町,en,Tamuromachi
田室町,ko,다무로마치
田室町,zh-cn,田室町
田室町,zh-tw,田室町
辻間団地入口,en,Tsujima Danchi Iriguchi
辻間団地入口,ko,쓰지마단치이리구치
辻間団地入口,zh-cn,辻间团地入口
辻間団地入口,zh-tw,辻間團地入口
スパランド豊海入口,en,Spa Land Toyomi Iriguchi
スパランド豊海入口,ko,스파랜드도요미이리구치
スパランド豊海入口,zh-cn,ＳＰＡＬＡＮＤ丰海入口
スパランド豊海入口,zh-tw,ＳＰＡＬＡＮＤ豐海入口
水家,en,Mizuke
水家,ko,미즈케
水家,zh-cn,水家
水家,zh-tw,水家
杵築城入口,en,Kitsukijo Iriguchi
杵築城入口,ko,기쓰키조이리구치
杵築城入口,zh-cn,杵筑城入口
杵築城入口,zh-tw,杵築城入口
大分市美術館,en,Oitashi Bijutsukan
大分市美術館,ko,오이타시비주쓰칸
大分市美術館,zh-cn,大分市美术馆
大分市美術館,zh-tw,大分市美術館
グランドメルキュール別府湾前,ja,グランドメルキュール別府湾前
グランドメルキュール別府湾前,ja-Hrkt,ぐらんどめるきゅーるべっぷわん前
グランドメルキュール別府湾前,en,Grand Mercure Beppu Bay Mae
グランドメルキュール別府湾前,ko,그랜드 머큐어 벳푸 만마에
グランドメルキュール別府湾前,zh-cn,别府湾前美爵酒店
グランドメルキュール別府湾前,zh-tw,別府灣前美爵酒店
旭日小学校前,ja,旭日小学校前
旭日小学校前,ja-Hrkt,あさひしょうがっこうまえ
王子港町,en,Oji Minatomachi
王子港町,ko,오지미나토마치
王子港町,zh-cn,王子港町
王子港町,zh-tw,王子港町
杵築駅前,en,Kitsuki Eki Mae
杵築駅前,ko,기쓰키에키마에
杵築駅前,zh-cn,杵筑站前
杵築駅前,zh-tw,杵築站前
ｽｶｲﾀｳﾝ高崎入口,en,Sky Town Takasaki Iriguchi
ｽｶｲﾀｳﾝ高崎入口,ko,스카이타운타카사키이리구치
ｽｶｲﾀｳﾝ高崎入口,zh-cn,蓝天城高崎入口
ｽｶｲﾀｳﾝ高崎入口,zh-tw,藍天城高崎入口
関の江入口,en,Sekinoe Iriguchi
関の江入口,ko,세키노에이리구치
関の江入口,zh-cn,关之江入口
関の江入口,zh-tw,關之江入口
高崎４丁目,en,Takasaki 4 Chome
高崎４丁目,ko,다카사키욘초메
高崎４丁目,zh-cn,高崎４丁目
高崎４丁目,zh-tw,高崎４丁目
黒津崎,en,Kurotsuzaki
黒津崎,ko,구로쓰자키
黒津崎,zh-cn,黑津崎
黒津崎,zh-tw,黑津崎
花山団地前,en,Hanayama Danchi Mae
花山団地前,ko,하나야마단치마에
花山団地前,zh-cn,花山团地前
花山団地前,zh-tw,花山團地前
野田,en,Noda [Kitsukishi]
野田,ko,노다 [기쓰키시]
野田,zh-cn,野田［杵筑市］
野田,zh-tw,野田［杵築市］
立命館アジア太平洋大学,ja,立命館アジア太平洋大学
立命館アジア太平洋大学,ja-Hrkt,えーぴーゆー
立命館アジア太平洋大学,en,APU
立命館アジア太平洋大学,ko,APU
立命館アジア太平洋大学,zh-cn,ＡＰＵ
立命館アジア太平洋大学,zh-tw,ＡＰＵ
大手前,en,Ote Mae
大手前,ko,오테마에
大手前,zh-cn,大手前
大手前,zh-tw,大手前
昭和通り,en,Showa Dori
昭和通り,ko,쇼와도리
昭和通り,zh-cn,昭和通
昭和通り,zh-tw,昭和通
下糸原,ja,下糸原
下糸原,ja-Hrkt,しもいとはる
東大道2丁目,en,Higashiomichi 2 Chome
東大道2丁目,ko,히가시오미치니초메
東大道2丁目,zh-cn,东大道２丁目
東大道2丁目,zh-tw,東大道２丁目
高砂町,en,Takasagomachi
高砂町,ko,다카사고마치
高砂町,zh-cn,高砂町
高砂町,zh-tw,高砂町
堀塚,ja,堀塚
堀塚,ja-Hrkt,ほりづか
金谷迫公民館前,en,Kanayasako Kominkan Mae
金谷迫公民館前,ko,가나야사코코민칸마에
金谷迫公民館前,zh-cn,金谷迫公民馆前
金谷迫公民館前,zh-tw,金谷迫公民館前
合同庁舎稲荷前,en,Godo Chosha Inari Mae
合同庁舎稲荷前,ko,고도초샤이나리마에
合同庁舎稲荷前,zh-cn,合同厅舍稻荷前
合同庁舎稲荷前,zh-tw,合同廳舍稻荷前
下糸原,en,Shimo Itoharu
下糸原,ko,시모이토하루
下糸原,zh-cn,下糸原
下糸原,zh-tw,下糸原
豊岡小学校前,en,Toyooka Shogakko Mae
豊岡小学校前,ko,도요오카쇼갓코마에
豊岡小学校前,zh-cn,丰冈小学校前
豊岡小学校前,zh-tw,豐岡小學校前
大分駅上野の森口,ja,大分駅上野の森口
大分駅上野の森口,ja-Hrkt,おおいたえきうえののもりぐち
大分駅上野の森口,en,Oita Eki [Ueno no Moriguchi]
大分駅上野の森口,ko,오이타에키 [우에노노모리구치]
大分駅上野の森口,zh-cn,大分站［上野之森口］
大分駅上野の森口,zh-tw,大分站［上野之森口］
旭日小学校前,en,Asahi Shogakko Mae
旭日小学校前,ko,아사히쇼갓코마에
旭日小学校前,zh-cn,旭日小学校前
旭日小学校前,zh-tw,旭日小學校前
魚町,en,Uomachi
魚町,ko,우오마치
魚町,zh-cn,鱼町
魚町,zh-tw,魚町
竹町赤レンガ通り,ja,竹町赤レンガ通り
竹町赤レンガ通り,ja-Hrkt,たけまちあかれんがどおり
竹町赤レンガ通り,en,Takemachi Akarenga Dori
竹町赤レンガ通り,ko,다케마치아카렌가도리
竹町赤レンガ通り,zh-cn,竹町红砖通
竹町赤レンガ通り,zh-tw,竹町紅磚通
上金谷迫,en,Kami Kanayasako
上金谷迫,ko,가미카나야사코
上金谷迫,zh-cn,上金谷迫
上金谷迫,zh-tw,上金谷迫
是城,en,Koreshiro
是城,ko,고레시로
是城,zh-cn,是城
是城,zh-tw,是城
森入口,en,Mori Iriguchi
森入口,ko,모리이리구치
森入口,zh-cn,森入口
森入口,zh-tw,森入口
西部公民館入口,en,Seibu Kominkan Iriguchi
西部公民館入口,ko,세이부코민칸이리구치
西部公民館入口,zh-cn,西部公民馆入口
西部公民館入口,zh-tw,西部公民館入口
堀塚,en,Horizuka
堀塚,ko,호리즈카
堀塚,zh-cn,堀冢
堀塚,zh-tw,堀塚
柑橘試験場前,en,Kankitsu Shikenjo Mae
柑橘試験場前,ko,간키쓰시켄조마에
柑橘試験場前,zh-cn,柑橘试验场前
柑橘試験場前,zh-tw,柑橘試驗場前
別府郵便局前,en,Beppu Yubinkyoku Mae
別府郵便局前,ko,벳푸유빈쿄쿠마에
別府郵便局前,zh-cn,别府邮局前
別府郵便局前,zh-tw,別府郵局前
観光港,ja,観光港
観光港,ja-Hrkt,かんこうこう
観光港,en,Kankoko(To Oita Airport・Tonkatsu Tei Side)
観光港,ko,간코항(오이타 공항・돈카츠테이 옆)
観光港,zh-cn,觀光港(大分机场线・Tonkatsu Tei[Route10])
観光港,zh-tw,观光港(大分機場線・Tonkatsu Tei[Route10])
トキハフォーラス前,ja,トキハフォーラス前
トキハフォーラス前,ja-Hrkt,ちゅうおうどおり
トキハフォーラス前,en,Chuo Dori ⑥[Oita Bus/Oita Kotsu]
トキハフォーラス前,ko,추오도리⑥ [오이타버스/오이타코쓰]
トキハフォーラス前,zh-cn,中央通⑥［大分巴士/大分交通］
トキハフォーラス前,zh-tw,中央通⑥［大分巴士/大分交通］
銀座街入口,ja,銀座街入口
銀座街入口,ja-Hrkt,べっぷきたはま
銀座街入口,en,Beppu Kitahama(Ginzagai Iriguchi)
銀座街入口,ko,벳푸키타하마 [긴자가이이리구치]
銀座街入口,zh-cn,别府北滨［银座街入口］
銀座街入口,zh-tw,別府北濱［銀座街入口］
大分交通,ja,大分交通
大分交通,ja-Hrkt,オオイタコウツウ
大分交通,en,Oita Kotsu
大分交通,ko,오이타코쓰
大分交通,zh-cn,大分交通
大分交通,zh-tw,大分交通
鉄輪線,ja,鉄輪線
鉄輪線,en,Kannawa Line
鉄輪線,zh-cn,铁轮线
鉄輪線,zh-tw,鐵輪線
鉄輪線,ko,철륜선
別大線,ja,別大線
別大線,en,Betsudai Line
別大線,zh-cn,别大线
別大線,zh-tw,別大線
別大線,ko,별대선
下八幡線,ja,下八幡線
下八幡線,en,Shimohachiman Line
下八幡線,zh-cn,下八幡线
下八幡線,zh-tw,下八幡線
下八幡線,ko,시모하치만선
県立図書館線,ja,県立図書館線
県立図書館線,en,Prefectural library line
県立図書館線,zh-cn,县立图书馆线
県立図書館線,zh-tw,縣立圖書館線
県立図書館線,ko,현립 도서관선
大分空港線（エアライナー）,ja,大分空港線（エアライナー）
大分空港線（エアライナー）,en,Oita Airport Line (airliner)
大分空港線（エアライナー）,zh-cn,大分机场线（班机）
大分空港線（エアライナー）,zh-tw,大分機場線（班機）
大分空港線（エアライナー）,ko,오이타공항선(에어라이너)
鶴見ヶ丘線,ja,鶴見ヶ丘線
鶴見ヶ丘線,en,Tsurumigaoka Line
鶴見ヶ丘線,zh-cn,鹤见丘线
鶴見ヶ丘線,zh-tw,鶴見丘線
鶴見ヶ丘線,ko,쓰루미가오카선
辻間団地線,ja,辻間団地線
辻間団地線,en,Tsujima Danchi Line
辻間団地線,zh-cn,辻間团地线
辻間団地線,zh-tw,辻間團地線
辻間団地線,ko,츠지마 단지선
青葉台線,ja,青葉台線
青葉台線,en,Aobadai Line
青葉台線,zh-cn,青葉台线
青葉台線,zh-tw,青葉台線
青葉台線,ko,아오바 대선
APU線,ja,APU線
APU線,en,APU line
APU線,zh-cn,APU线
APU線,zh-tw,APU線
APU線,ko,APU 라인
国中スクール線,ja,国中スクール線
国中スクール線,en,Kunichu School Line
国中スクール線,zh-cn,国中学校线
国中スクール線,zh-tw,國中學校線
国中スクール線,ko,국중 스쿨 라인
柞原線,ja,柞原線
柞原線,en,Isuhara Line
柞原線,zh-cn,柞原线
柞原線,zh-tw,柞原線
柞原線,ko,이스하라 선
国大線,ja,国大線
国大線,en,Kokudai Line
国大線,zh-cn,国大线
国大線,zh-tw,國大線
国大線,ko,국대선
5号地線,ja,5号地線
5号地線,en,Route 5
5号地線,zh-cn,5号公路
5号地線,zh-tw,5號公路
5号地線,ko,5호 지선
机張原線,ja,机張原線
机張原線,en,Kityoubaru line
机張原線,zh-cn,机张原线
机張原線,zh-tw,机張原線
机張原線,ko,책상하라선
関の江団地線,ja,関の江団地線
関の江団地線,en,Sekinoe housing complex line
関の江団地線,zh-cn,关江住宅小区线
関の江団地線,zh-tw,關江住宅小區線
関の江団地線,ko,세키노에 단지선
国杵線,ja,国杵線
国杵線,en,Kuniki Line
国杵線,zh-cn,国杵线
国杵線,zh-tw,國杵線
国杵線,ko,쿠니기선
スカイタウン高崎線,ja,スカイタウン高崎線
スカイタウン高崎線,en,Sky Town Takasaki Line
スカイタウン高崎線,zh-cn,天空城高崎线
スカイタウン高崎線,zh-tw,天空城高崎線
スカイタウン高崎線,ko,스카이타운 다카사키선
大分空港線（湯布院ライナー）,ja,大分空港線（湯布院ライナー）
大分空港線（湯布院ライナー）,en,Oita Airport Line (Yufuin Liner)
大分空港線（湯布院ライナー）,zh-cn,大分机场线（汤布院线）
大分空港線（湯布院ライナー）,zh-tw,大分機場線（湯布院線）
大分空港線（湯布院ライナー）,ko,오이타 공항선(유후인 라이너)
大分西中スクール線,ja,大分西中スクール線
大分西中スクール線,en,Oita Nishichu School Line
大分西中スクール線,zh-cn,大分西中学校线
大分西中スクール線,zh-tw,大分西中學校線
大分西中スクール線,ko,오이타 니시나카 스쿨 라인
大分きゃんバス,ja,大分きゃんバス
大分きゃんバス,en,Oita Kyan Bus
大分きゃんバス,zh-cn,大分中心市街地循环巴士
大分きゃんバス,zh-tw,大分中心市街地循環巴士
大分きゃんバス,ko,오이타 짱 버스
フェリーさんふらわあ前,ja,フェリーさんふらわあ前
フェリーさんふらわあ前,ja-Hrkt,さんふらわあまえ
フェリーさんふらわあ前,en,Beppu Kokusai Kankoko
フェリーさんふらわあ前,ko,벳푸코쿠사이칸코항
フェリーさんふらわあ前,zh-cn,别府国际观光港
フェリーさんふらわあ前,zh-tw,別府國際觀光港
さんふらわあターミナル別府前,ja,さんふらわあターミナル別府前
さんふらわあターミナル別府前,ja-Hrkt,さんふらわあたーみなるべっぷえき
さんふらわあターミナル別府前,en,Ferry Sunflower Terminal Beppu-mae
さんふらわあターミナル別府前,ko,페리씨 후라와아 터미널 벳푸 앞
さんふらわあターミナル別府前,zh-cn,輪渡Sunflower碼頭別府前
さんふらわあターミナル別府前,zh-tw,轮渡Sunflower码头别府前
ホーバーターミナル,ja,ホーバーターミナル
ホーバーターミナル,ja-Hrkt,ホーバーターミナル
ホーバーターミナル,en,Hover Terminal
ホーバーターミナル,zh-cn,悬停终端
ホーバーターミナル,zh-tw,懸停終端
ホーバーターミナル,ko,호버 터미널
ホーバーシャトルバス,ja,ホーバーシャトルバス
ホーバーシャトルバス,en,Hover Shuttle Bus
ホーバーシャトルバス,zh-cn,悬浮巴士
ホーバーシャトルバス,zh-tw,懸浮巴士
ホーバーシャトルバス,ko,호버 셔틀 버스
ハーモニーランド,ja,ハーモニーランド
ハーモニーランド,ja-Hrkt,ハーモニーランド
ハーモニーランド,en,Harmonyland
ハーモニーランド,zh-cn,和谐乐园
ハーモニーランド,zh-tw,和諧樂園
ハーモニーランド,ko,하모니랜드
ハーモニーライナー,ja,ハーモニーライナー
ハーモニーライナー,en,Harmony Liner
ハーモニーライナー,zh-cn,和谐快线
ハーモニーライナー,zh-tw,和諧快線
